project_id,lead_id,entry_id,af,excerpt,original_af_tags,entry_created,geoWidget,scaleWidget,matrix2dWidget,dateRangeWidget,matrix1dWidget,multiselectWidget,organigramWidget
3939,117806,760611,2341,"The earthquake devastated Al Haouz, Taroudant, Marrakech-Safi, and Chichaoua, causing massive displacements, especially in clay-built villages. Traditional mud houses were severely damaged, leaving many homeless. Urgent aid is needed, particularly tents, blankets, and warm clothing, especially in mountainous areas like Tinmel and Ouarzazate","{'geoWidget': [60875, 60883, 60934], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['shelter', 'shelter', 'shelter', 'wash', 'scope & scale->damages & losses', 'scope & scale->drivers/aggravating factors', 'humanitarian conditions->humanitarian conditions', 'humanitarian conditions->humanitarian conditions'], 'dateRangeWidget': ['15-09-2023']}",2023-09-21 10:09:12.588832+00:00,"[60875, 60883, 60934]",['fairly reliable'],"[['shelter', 'scope & scale->damages & losses'], ['shelter', 'scope & scale->drivers/aggravating factors'], ['shelter', 'humanitarian conditions->humanitarian conditions'], ['wash', 'humanitarian conditions->humanitarian conditions']]",['15-09-2023'],,,
3939,117806,760616,2341,"The earthquake severely impacted health infrastructures, especially in Al-Haouz and Marrakech, with many victims needing urgent care. Unsatisfactory burial conditions in remote villages raise disease outbreak concerns. Marrakech's outdoor treatments highlight the urgent need for logistical support, while PTSD emerges as a significant mental health issue.","{'geoWidget': [60875, 60883], 'scaleWidget': ['fairly reliable'], 'matrix1dWidget': ['flag->hazard & threats'], 'matrix2dWidget': ['health', 'health', 'health', 'scope & scale->system disruption', 'scope & scale->drivers/aggravating factors', 'humanitarian conditions->humanitarian conditions'], 'dateRangeWidget': ['15-09-2023']}",2023-09-21 10:09:12.866222+00:00,"[60875, 60883]",['fairly reliable'],"[['health', 'scope & scale->system disruption'], ['health', 'scope & scale->drivers/aggravating factors'], ['health', 'humanitarian conditions->humanitarian conditions']]",['15-09-2023'],['flag->hazard & threats'],,
3939,117806,760622,2341,"The earthquake disrupted water networks, intensifying potable water shortages, especially in Al-Haouz and rural areas. The challenges are amplified with potential contamination risks. Urgent needs include clean water, sanitation facilities, hygiene kits, and infant care essentials, alongside tools like flashlights for power outages.","{'geoWidget': [60875, 60883], 'scaleWidget': ['fairly reliable'], 'matrix1dWidget': ['flag->hazard & threats'], 'matrix2dWidget': ['wash', 'wash', 'wash', 'cross', 'logistics', 'scope & scale->system disruption', 'scope & scale->drivers/aggravating factors', 'humanitarian conditions->humanitarian conditions', 'humanitarian conditions->humanitarian conditions', 'humanitarian conditions->humanitarian conditions'], 'dateRangeWidget': ['15-09-2023']}",2023-09-21 10:12:12.327364+00:00,"[60875, 60883]",['fairly reliable'],"[['wash', 'scope & scale->system disruption'], ['wash', 'scope & scale->drivers/aggravating factors'], ['wash', 'humanitarian conditions->humanitarian conditions'], ['cross', 'humanitarian conditions->humanitarian conditions'], ['logistics', 'humanitarian conditions->humanitarian conditions']]",['15-09-2023'],['flag->hazard & threats'],,
3939,117806,760648,2341,"The earthquake has heightened vulnerabilities, particularly among children, with school closures exposing them to exploitation risks. Women, boys, girls, and unaccompanied minors face increased dangers in disrupted communal spaces. Needs include secure shelters, child protection measures, restored educational facilities, targeted strategies for vulnerable groups, and psychosocial support.","{'geoWidget': [60875, 60883], 'scaleWidget': ['fairly reliable'], 'matrix1dWidget': ['event/shock->underlying factors/pre-existing vulnerabilities'], 'matrix2dWidget': ['protection', 'education', 'shelter', 'shelter', 'education', 'protection', 'shelter', 'humanitarian conditions->humanitarian conditions', 'humanitarian conditions->humanitarian conditions', 'humanitarian conditions->humanitarian conditions', 'scope & scale->drivers/aggravating factors', 'scope & scale->drivers/aggravating factors', 'scope & scale->drivers/aggravating factors', 'scope & scale->damages & losses'], 'multiselectWidget': ['unaccompanied children (without caregiver)']}",2023-09-21 10:18:12.673374+00:00,"[60875, 60883]",['fairly reliable'],"[['protection', 'humanitarian conditions->humanitarian conditions'], ['education', 'humanitarian conditions->humanitarian conditions'], ['shelter', 'humanitarian conditions->humanitarian conditions'], ['shelter', 'scope & scale->drivers/aggravating factors'], ['education', 'scope & scale->drivers/aggravating factors'], ['protection', 'scope & scale->drivers/aggravating factors'], ['shelter', 'scope & scale->damages & losses']]",,['event/shock->underlying factors/pre-existing vulnerabilities'],['unaccompanied children (without caregiver)'],
3939,117806,760658,2341,"The earthquake disrupted the food supply chain, causing distribution delays, increased demand, and heightened transport costs. Particularly in places like Taounghast village, families have lost livelihoods, increasing their dependency on aid. Unequal aid distribution, especially in Ouarzazate, risks tensions. Needs include stabilizing food distribution, restoring livelihoods, ensuring balanced aid, and prioritizing cash-based interventions for flexibility.","{'geoWidget': [60875, 60933], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['food', 'livelihoods', 'food', 'scope & scale->system disruption', 'humanitarian conditions->humanitarian conditions', 'humanitarian conditions->humanitarian conditions'], 'dateRangeWidget': ['15-09-2023']}",2023-09-21 10:21:13.072279+00:00,"[60875, 60933]",['fairly reliable'],"[['food', 'scope & scale->system disruption'], ['livelihoods', 'humanitarian conditions->humanitarian conditions'], ['food', 'humanitarian conditions->humanitarian conditions']]",['15-09-2023'],,,
3939,117806,760680,2341,"Following the earthquake in Morocco's Atlas mountains region, Marrakesh and Taroudant registered population increases of 33% and 45% above pre-crisis baselines. This suggests significant internal displacement, with residents from harder-hit areas likely moving to these cities for safety and medical aid. Concurrently, data from Crisis Ready indicated a net population surge of 101,170 in the affected regions post-earthquake.","{'geoWidget': [60875, 60883], 'scaleWidget': ['fairly reliable'], 'matrix1dWidget': ['humanitarian profile->population movement'], 'dateRangeWidget': ['15-09-2023']}",2023-09-21 10:30:12.587213+00:00,"[60875, 60883]",['fairly reliable'],,['15-09-2023'],['humanitarian profile->population movement'],,
3939,117807,758867,2341,"Direct Relief is working to help route needed supplies to Morocco. Among the donations in process, in coordination with a local manufacturer and The High Atlas Foundation, are 20,000 units of requested nutritionals for affected community in Morocco.","{'geoWidget': [60875], 'scaleWidget': ['usually reliable'], 'matrix2dWidget': ['cross', 'capacities & response->international actors'], 'dateRangeWidget': ['15-09-2023']}",2023-09-20 06:14:46.262581+00:00,[60875],['usually reliable'],"[['cross', 'capacities & response->international actors']]",['15-09-2023'],,,
3939,117807,758868,2341,"The NGO, based in Spain, is conducting search and rescue efforts in Morocco at the request of the Moroccan government.","{'geoWidget': [60875], 'scaleWidget': ['usually reliable'], 'matrix2dWidget': ['protection', 'capacities & response->international actors'], 'dateRangeWidget': ['15-09-2023']}",2023-09-20 06:14:46.390209+00:00,[60875],['usually reliable'],"[['protection', 'capacities & response->international actors']]",['15-09-2023'],,,
3939,117808,758063,2341,"The Monaco Red Cross releases 100,000 Euros to the International Federation of Red Cross and Red Crescent Societies (IFRC) in support of the Moroccan Red Crescent","{'geoWidget': [60875], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['cross', 'capacities & response->rcrc movement'], 'dateRangeWidget': ['16-09-2023']}",2023-09-19 10:03:12.106052+00:00,[60875],['fairly reliable'],"[['cross', 'capacities & response->rcrc movement']]",['16-09-2023'],,,
3939,117808,758106,2341,"Shortly after 11 pm on Friday 8th September 2023, a violent earthquake of approximately magnitude 7 hit Morocco, the epicentre of which was located in the Al Haouz province, about 70 km southwest of Marrakech.Other than Marrakech, the tremor was felt in Rabat, Casablanca, Agadir and Essaouira, resulting in, according to the latest official report, 2,900 deaths and 5,530 injuries, causing extensive damage especially in mountain villages, which has left the population entirely destitute and homeless.","{'geoWidget': [60930, 60902, 60875, 60909, 60912, 60927], 'scaleWidget': ['fairly reliable'], 'matrix1dWidget': ['flag->key event'], 'matrix2dWidget': ['shelter', 'scope & scale->system disruption'], 'dateRangeWidget': ['16-09-2023']}",2023-09-19 10:06:12.636459+00:00,"[60930, 60902, 60875, 60909, 60912, 60927]",['fairly reliable'],"[['shelter', 'scope & scale->system disruption']]",['16-09-2023'],['flag->key event'],,
3939,117808,758116,2341,"Due to the scale of the disaster, the International Federation of Red Cross and Red Crescent Societies (IFRC) has launched an emergency appeal for a total of 100 million Swiss Francs after releasing one million Swiss France (1.04 million Euros) from its emergency fund to support the activities of the Moroccan Red Cross on the ground where the needs are multiple:Medical care, psychological support, health services, ensuring access to clean and safe water sources, provision of sanitation facilities, restoration of infrastructure, if necessary, distribution of essential hygiene-related supplies...","{'geoWidget': [60875], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['health', 'wash', 'cross', 'cross', 'health', 'wash', 'capacities & response->rcrc movement', 'capacities & response->rcrc movement', 'capacities & response->rcrc movement', 'humanitarian conditions->humanitarian conditions', 'humanitarian conditions->humanitarian conditions', 'humanitarian conditions->humanitarian conditions'], 'dateRangeWidget': ['16-09-2023']}",2023-09-19 10:09:12.415891+00:00,[60875],['fairly reliable'],"[['health', 'capacities & response->rcrc movement'], ['wash', 'capacities & response->rcrc movement'], ['cross', 'capacities & response->rcrc movement'], ['cross', 'humanitarian conditions->humanitarian conditions'], ['health', 'humanitarian conditions->humanitarian conditions'], ['wash', 'humanitarian conditions->humanitarian conditions']]",['16-09-2023'],,,
